project,id,game_name_display,review,review_date,combined_rating,annotation_certainty,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,source,rating,input_ids,review_length
Firewatch,91871634,Firewatch,"Very short. I for myself didn´t like the story. Thought it was only ""ok"", but not that awesome as it is described in the other reviews.",15.09.2017 00:05:18,Nicht empfohlen,88.8888888888889,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  2200  2460  1012  1045  2005  2870  2134 29658  2102  2066  1996
  2466  1012  2245  2009  2001  2069  1000  7929  1000  1010  2021  2025
  2008 12476  2004  2009  2003  2649  1999  1996  2060  4391  1012   102]",70
Firewatch,91871635,Firewatch,"I thought it was a fairly decent game. Only if you wanted what you clearly expected from it. A walking simulator. But the issue that I have with this game is with the developer. Sean Vanaman abused the DMCA system and made a copyright strike against PewDiePie's Firewatch video. I'm not trying to defend what PDP said since I think it wasn't right to say what he did, and I am even someone who believes in free speech to the exstent of not caring what others think. But the issue has to do with whats right and whats wrong. You cannot make a video game, literally say it's ok to make money off that said game, then go back on your word because you disagree and take down another persons video. Sean wouldn't have reacted this way if a small time YouTuber said what PDP said, so what makes it right to do it to him? Its terrible. I truly thought the people at Campo Santo had great potential for making games even when people would shoot me down for saying I liked them. Unfortunatly, I can no longer support a game company that abuses a law put in place to protect people like themselves.

In short, at the time of this games release it seemed alright. But since the recent turn of events, I see virtue signaling from a corrupt game company. Firewatch is not worth $20.00 or even the lowest sale price Steam can give it. Do not buy this game.",15.09.2017 10:17:07,Nicht empfohlen,77.77777777777779,Ja,Nein,Ja,Ja,Ja,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  1045  2245  2009  2001  1037  7199 11519  2208  1012  2069  2065
  2017  2359  2054  2017  4415  3517  2013  2009  1012  1037  3788 25837
  1012  2021  1996  3277  2008  1045  2031  2007  2023  2208  2003  2007
  1996  9722  1012  5977  3158 23093 16999  1996  1040 12458  2050  2291
  1998  2081  1037  9385  4894  2114 29071 10265 14756  1005  1055  2543
 18866  2678  1012  1045  1005  1049  2025  2667  2000  6985  2054 22851
  2361  2056  2144  1045  2228  2009  2347  1005  1056  2157  2000  2360
  2054  2002  2106  1010  1998  1045  2572  2130  2619  2040  7164  1999
  2489  4613  2000  1996  4654 16173  2102  1997  2025 11922  2054  2500
  2228  1012  2021  1996  3277  2038  2000  2079  2007  2054  2015  2157
  1998  2054  2015  3308  1012  2017  3685  2191  1037  2678  2208  1010
  6719  2360  2009  1005  1055  7929  2000  2191  2769  2125  2008  2056
  2208  1010  2059  2175  2067  2006  2115  2773  2138  2017 21090  1998
  2202  2091  2178  5381  2678  1012  5977  2876  1005  1056  2031 14831
  2023  2126  2065  1037  2235  2051  7858  2099  2056  2054 22851  2361
  2056  1010  2061  2054  3084  2009  2157  2000  2079  2009  2000  2032
  1029  2049  6659  1012  1045  5621  2245  1996  2111  2012 22339 11685
  2018  2307  4022  2005  2437  2399  2130  2043  2111  2052  5607  2033
  2091  2005  3038  1045  4669  2068  1012  4895 13028  9521 14626  1010
  1045  2064  2053  2936  2490  1037  2208  2194  2008 21078  1037  2375
  2404  1999  2173  2000  4047  2111  2066  3209  1012  1999  2460  1010
  2012  1996  2051  1997  2023  2399  2713  2009  2790 10303  1012  2021
  2144  1996  3522  2735  1997  2824  1010  1045  2156 11870 14828  2013
  1037 13593  2208  2194  1012  2543 18866  2003  2025  4276  1002  2322
  1012  4002  2030  2130  1996  7290  5096  3976  5492  2064  2507  2009
  1012  2079  2025  4965  2023  2208  1012   102]",591
Firewatch,91871636,Firewatch,Repetitive and short game. Developer also sucks. Don't waste your money on this game buy something better. (Like bad rats),14.09.2017 21:34:35,Nicht empfohlen,55.55555555555555,Nein,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101 23563  1998  2460  2208  1012  9722  2036 19237  1012  2123  1005
  1056  5949  2115  2769  2006  2023  2208  4965  2242  2488  1012  1006
  2066  2919 11432  1007   102]",55
Firewatch,91871637,Firewatch,Only buy if you like walking simulators.,22.09.2017 20:24:54,Nicht empfohlen,88.88888888888889,Nein,Ja,Nein,Nein,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,[  101  2069  4965  2065  2017  2066  3788 25837  2015  1012   102],21
Firewatch,91871638,Firewatch,"I've just learned about the DMCA file against PewDiePie. I don't want to have anything in common with those who try to censor other people by filing DMCA. If I could get a refund, I would certainly do so.

I won't ever buy any product from Campo Santo.",21.09.2017 14:11:02,Nicht empfohlen,66.66666666666666,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  1045  1005  2310  2074  4342  2055  1996  1040 12458  2050  5371
  2114 29071 10265 14756  1012  1045  2123  1005  1056  2215  2000  2031
  2505  1999  2691  2007  2216  2040  3046  2000  8292 29577  2060  2111
  2011 15242  1040 12458  2050  1012  2065  1045  2071  2131  1037 25416
  8630  1010  1045  2052  5121  2079  2061  1012  1045  2180  1005  1056
  2412  4965  2151  4031  2013 22339 11685  1012   102]",128
Firewatch,91871639,Firewatch,"If I could return this, I would but this Dev is so childish and pathetic towards the FREE ADVERTISING big youtubers do to help support games. Do not buy this, don't even bother its not even a full game. If you want a walking sim go outside, it'll be cheaper and more fun than this game.",14.09.2017 21:07:47,Nicht empfohlen,66.66666666666666,Ja,Ja,Ja,Ja,Ja,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  2065  1045  2071  2709  2023  1010  1045  2052  2021  2023 16475
  2003  2061 24282  1998 17203  2875  1996  2489  6475  2502  7858  2869
  2079  2000  2393  2490  2399  1012  2079  2025  4965  2023  1010  2123
  1005  1056  2130  8572  2049  2025  2130  1037  2440  2208  1012  2065
  2017  2215  1037  3788 21934  2175  2648  1010  2009  1005  2222  2022
 16269  1998  2062  4569  2084  2023  2208  1012   102]",133
Firewatch,91871640,Firewatch,"Very nice looking game but way too short, i played it at like anygame and finished it in 3 hours. I had no idea it would be this quick. While the looks are amazing and so is the story its just way too short. Consider if i hadn't got lost for about 20 minutes i could have refunded the game.",24.09.2017 09:59:18,Nicht empfohlen,88.8888888888889,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  2200  3835  2559  2208  2021  2126  2205  2460  1010  1045  2209
  2009  2012  2066  2151 16650  1998  2736  2009  1999  1017  2847  1012
  1045  2018  2053  2801  2009  2052  2022  2023  4248  1012  2096  1996
  3504  2024  6429  1998  2061  2003  1996  2466  2049  2074  2126  2205
  2460  1012  5136  2065  1045  2910  1005  1056  2288  2439  2005  2055
  2322  2781  1045  2071  2031 25416  8630  2098  1996  2208  1012   102]",142
Firewatch,91871641,Firewatch,Will not support SJW dev's who try to use Illegal means to shut up people they do not like. I suggest everyone who owns this game get a refund.,13.09.2017 08:46:31,Nicht empfohlen,77.77777777777779,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  2097  2025  2490  1055  3501  2860 16475  1005  1055  2040  3046
  2000  2224  6206  2965  2000  3844  2039  2111  2027  2079  2025  2066
  1012  1045  6592  3071  2040  8617  2023  2208  2131  1037 25416  8630
  1012   102]",74
Firewatch,91871642,Firewatch,Can I DMCA the developers to get these 4 hours of my life back?,14.09.2017 23:18:56,Nicht empfohlen,88.88888888888889,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  2064  1045  1040 12458  2050  1996  9797  2000  2131  2122  1018
  2847  1997  2026  2166  2067  1029   102]",37
Firewatch,91871643,Firewatch,"Pewds didn't deserve that. Devs lied, said streaming was ok, then went back on it with retro-active effect. 0/10 wouldn't trust again.",19.09.2017 01:06:27,Nicht empfohlen,55.55555555555555,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101 29071  5104  2134  1005  1056 10107  2008  1012 16475  2015  9828
  1010  2056 11058  2001  7929  1010  2059  2253  2067  2006  2009  2007
 22307  1011  3161  3466  1012  1014  1013  2184  2876  1005  1056  3404
  2153  1012   102]",73
Firewatch,91871644,Firewatch,Boring linear game with shit story.,15.09.2017 06:34:19,Nicht empfohlen,88.8888888888889,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,[  101 11771  7399  2208  2007  4485  2466  1012   102],17
Firewatch,91871645,Firewatch,If you hate censorship and stxxid overreaction from the developers DON'T buy this game.,14.09.2017 00:03:06,Nicht empfohlen,100.0,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  2065  2017  5223 15657  1998  2358 20348  3593  2058 16416  7542
  2013  1996  9797  2123  1005  1056  4965  2023  2208  1012   102]",43
Firewatch,91871646,Firewatch,"Wish I could refund it. Boring and pretentious, barely a game, a walking simulator really. And turns out it was deveoped by DMCA-trigger-happy SJW's. What a surpise.",15.09.2017 14:22:31,Nicht empfohlen,100.0,Ja,Ja,Ja,Ja,Ja,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  4299  1045  2071 25416  8630  2009  1012 11771  1998  3653  6528
 20771  1010  4510  1037  2208  1010  1037  3788 25837  2428  1012  1998
  4332  2041  2009  2001 16475  8780  5669  2011  1040 12458  2050  1011
  9495  1011  3407  1055  3501  2860  1005  1055  1012  2054  1037  7505
 18136  2063  1012   102]",97
