project,id,game_name_display,review,review_date,combined_rating,annotation_certainty,num_annotators,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,source,rating,input_ids,review_length
Skyrim - Paid Mods,91872820,The Elder Scrolls V: Skyrim,I formerly would've recommended this game. And I might if Paid Mods go away. But if Paid Mods stick around and become popular with any big mods this game is fucked. I don't think anyone wants to pay into the game then pay an additional $50 for the experience I want to recommend to them.,25.04.2015 15:26:35,Nicht empfohlen,100.0,1,Ja,Nein,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  1045  3839  2052  1005  2310  6749  2023  2208  1012  1998  1045
  2453  2065  3825 16913  2015  2175  2185  1012  2021  2065  3825 16913
  2015  6293  2105  1998  2468  2759  2007  2151  2502 16913  2015  2023
  2208  2003 21746  1012  1045  2123  1005  1056  2228  3087  4122  2000
  3477  2046  1996  2208  2059  3477  2019  3176  1002  2753  2005  1996
  3325  1045  2215  2000 16755  2000  2068  1012   102]",133
Skyrim - Paid Mods,91872821,The Elder Scrolls V: Skyrim,"I am giving this game a very low score due to the recent announcement of paid mods.

how wonderful!  That way when a paid mod (DLC) breaks valve/bethesda can just put their hands up and direct your anger back at some poor modder.    All while they take a 75% cut.

disliked, thumbs down, unsubscribed",26.04.2015,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Metacritic,0.0,"[  101  1045  2572  3228  2023  2208  1037  2200  2659  3556  2349  2000
  1996  3522  8874  1997  3825 16913  2015  1012  2129  6919   999  2008
  2126  2043  1037  3825 16913  1006 21469  2278  1007  7807 10764  1013
  7014  2229  2850  2064  2074  2404  2037  2398  2039  1998  3622  2115
  4963  2067  2012  2070  3532 16913  4063  1012  2035  2096  2027  2202
  1037  4293  1003  3013  1012 18966  1010 16784  2091  1010  4895  6342
  5910 26775 20755  2094   102]",146
Skyrim - Paid Mods,91872822,The Elder Scrolls V: Skyrim,"Skyrim without mods: 3/10
Skyrim with mods: 10/10",26.04.2015 13:38:44,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  3712 20026  2302 16913  2015  1024  1017  1013  2184  3712 20026
  2007 16913  2015  1024  2184  1013  2184   102]",36
Skyrim - Paid Mods,91872823,The Elder Scrolls V: Skyrim,"looks like this is the end. rip skyrim, once was great, became riddled with paywalla",24.04.2015 03:00:04,Nicht empfohlen,100.0,1,Ja,Nein,Ja,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  3504  2066  2023  2003  1996  2203  1012 10973  3712 20026  1010
  2320  2001  2307  1010  2150 21834  2094  2007  3477  9628  2050   102]",45
Skyrim - Paid Mods,91872824,The Elder Scrolls V: Skyrim,"Mods are made by fan who effing love the game and wants to make it better. That is what mods is. Its not a effing cash grabbing cow that you can monetize so that steam and beth can earn more money out of a great community.

Now the tarded steam and money loving prick at beth are poisoning the modding sphere with money.

We are paying for the game,
paying for the DLC

now we have to pay for the mods.

middle finger steam. You are being like iOS appstore with all this crap in app purchase like feature.

IF you want to help the mods. the 100% of the profit should go to modders none to steam or beth. OR PUT A DONATE BUTTON TO MODDERS.",24.04.2015 05:37:21,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101 16913  2015  2024  2081  2011  5470  2040  1041 15379  2290  2293
  1996  2208  1998  4122  2000  2191  2009  2488  1012  2008  2003  2054
 16913  2015  2003  1012  2049  2025  1037  1041 15379  2290  5356  9775
 11190  2008  2017  2064 12256 20624  4371  2061  2008  5492  1998  7014
  2064  7796  2062  2769  2041  1997  1037  2307  2451  1012  2085  1996
 16985  5732  5492  1998  2769  8295 24858  2012  7014  2024 16149  1996
 16913  4667 10336  2007  2769  1012  2057  2024  7079  2005  1996  2208
  1010  7079  2005  1996 21469  2278  2085  2057  2031  2000  3477  2005
  1996 16913  2015  1012  2690  4344  5492  1012  2017  2024  2108  2066
 16380 18726 19277  2007  2035  2023 10231  1999 10439  5309  2066  3444
  1012  2065  2017  2215  2000  2393  1996 16913  2015  1012  1996  2531
  1003  1997  1996  5618  2323  2175  2000 16913 13375  3904  2000  5492
  2030  7014  1012  2030  2404  1037 21357  6462  2000 16913 13375  1012
   102]",289
Skyrim - Paid Mods,91872825,The Elder Scrolls V: Skyrim,"To be honest, this game was like a crappier version of Dragon's dogma, a game that I love to death and wish to see on the PC.",26.04.2015 06:58:30,Nicht empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  2000  2022  7481  1010  2023  2208  2001  2066  1037 10231 14756
  2099  2544  1997  5202  1005  1055  3899  2863  1010  1037  2208  2008
  1045  2293  2000  2331  1998  4299  2000  2156  2006  1996  7473  1012
   102]",72
Skyrim - Paid Mods,91872826,The Elder Scrolls V: Skyrim,"Paid mods? Could be a decent idea.
25% cut? Yeah, that sounds accept- oh wait, 25% for the people actually creating the content? That sounds quite money-grabbing, Bethesda.
Banning people from the forums for criticising this? Smooth move, Bethesda.",25.04.2015 22:10:28,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  3825 16913  2015  1029  2071  2022  1037 11519  2801  1012  2423
  1003  3013  1029  3398  1010  2008  4165  5138  1011  2821  3524  1010
  2423  1003  2005  1996  2111  2941  4526  1996  4180  1029  2008  4165
  3243  2769  1011  9775  1010  7014  2229  2850  1012 21029  2111  2013
  1996 21415  2005  6232  9355  2023  1029  5744  2693  1010  7014  2229
  2850  1012   102]",122
Skyrim - Paid Mods,91872827,The Elder Scrolls V: Skyrim,"I fell in love with Oblivion, the Thieves Guild and Dark Brotherhood were what fueled this love. Coming into Skyrim I had high hopes for it and I was hugely let down. I no longer felt like I was part of a family or even drawn the to characters and this was such a letdown to me.
The mods for this game are what kept my interest in the series, and with the introduction of paid mods I have just completely lost my respect for the game once again.",26.04.2015,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Metacritic,0.0,"[  101  1045  3062  1999  2293  2007 24034  1010  1996 15862  9054  1998
  2601 12865  2020  2054 17999  2023  2293  1012  2746  2046  3712 20026
  1045  2018  2152  8069  2005  2009  1998  1045  2001 27564  2292  2091
  1012  1045  2053  2936  2371  2066  1045  2001  2112  1997  1037  2155
  2030  2130  4567  1996  2000  3494  1998  2023  2001  2107  1037  2292
  7698  2000  2033  1012  1996 16913  2015  2005  2023  2208  2024  2054
  2921  2026  3037  1999  1996  2186  1010  1998  2007  1996  4955  1997
  3825 16913  2015  1045  2031  2074  3294  2439  2026  4847  2005  1996
  2208  2320  2153  1012   102]",194
Skyrim - Paid Mods,91872828,The Elder Scrolls V: Skyrim,"Valve and Bethesda just because the new EA. I am all for giving donations for quality mods but there is no reason Valve or Bethesda should make money on something they did not create nor should it be a ""pay first"" situation. Mods as micro-transactions is a NO!",27.04.2015 04:37:37,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101 10764  1998  7014  2229  2850  2074  2138  1996  2047 19413  1012
  1045  2572  2035  2005  3228 11440  2005  3737 16913  2015  2021  2045
  2003  2053  3114 10764  2030  7014  2229  2850  2323  2191  2769  2006
  2242  2027  2106  2025  3443  4496  2323  2009  2022  1037  1000  3477
  2034  1000  3663  1012 16913  2015  2004 12702  1011 11817  2003  1037
  2053   999   102]",119
Skyrim - Paid Mods,91872829,The Elder Scrolls V: Skyrim,"[EDIT:Awesome, paid mods are gone! Still won't change my review. I still feel like I've been backstabbed in some way by Valve/Bethesda, that beeing they messed up a great community overnight and the days that followed and the ridiculous 75% share. I paid good money for this game and they wanted to get more from us. Let this serve as a reminder to them both. Also, a Dontation button shouldn't be that hard to implement Valve.] 

This negative review if because of the paid mods. Everything use to be free, and now we're seeing alot of mods that used to be free go paid. I'm pointing at you iNeed - Food Water and Sleep *cough* (Older version free on Skryim Nexus. 1.6 version paid on Workshop with a few more extra ways to get water.) This game by itself sits on a 10/10, with probably the best replayability ever. The gameplay is amazing, the graphics are beautiful lots of quests especially with the extra DLC's. If you're here for that reason, defo buy the game.

Though if you want this game on PC for the mods, make sure to head to Skyrim Nexus (google it) where everything is free and there is an optional Donate button. Because Valve is trying to cash in on this Workshop. I'm 100% behind people getting paid for their work, but not when a Monopolist like Valve gets 75% of it (Shared with Bethesda.) and the people that actually create the content, with a ''free and released by Bethesda'' creation kit / their own tools, only get 25% of the that price and that's AFTER they reach $100 or more in sales. What I don't support however, is some mods that were always free suddenly get updates because they're able to get money for them, and not updating it on Skyrim Nexus. It makes me sick.",24.04.2015 16:48:25,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  1031 10086  1024 12476  1010  3825 16913  2015  2024  2908   999
  2145  2180  1005  1056  2689  2026  3319  1012  1045  2145  2514  2066
  1045  1005  2310  2042 10457  2696 15499  1999  2070  2126  2011 10764
  1013  7014  2229  2850  1010  2008 10506  2075  2027 18358  2039  1037
  2307  2451 11585  1998  1996  2420  2008  2628  1998  1996  9951  4293
  1003  3745  1012  1045  3825  2204  2769  2005  2023  2208  1998  2027
  2359  2000  2131  2062  2013  2149  1012  2292  2023  3710  2004  1037
 14764  2000  2068  2119  1012  2036  1010  1037  2123 12516  6462  5807
  1005  1056  2022  2008  2524  2000 10408 10764  1012  1033  2023  4997
  3319  2065  2138  1997  1996  3825 16913  2015  1012  2673  2224  2000
  2022  2489  1010  1998  2085  2057  1005  2128  3773  2632  4140  1997
 16913  2015  2008  2109  2000  2022  2489  2175  3825  1012  1045  1005
  1049  7302  2012  2017  1999 13089  1011  2833  2300  1998  3637  1008
 19340  1008  1006  3080  2544  2489  2006 15315  2854  5714 26041  1012
  1015  1012  1020  2544  3825  2006  8395  2007  1037  2261  2062  4469
  3971  2000  2131  2300  1012  1007  2023  2208  2011  2993  7719  2006
  1037  2184  1013  2184  1010  2007  2763  1996  2190 15712  8010  2412
  1012  1996 11247  2003  6429  1010  1996  8389  2024  3376  7167  1997
  8795  2015  2926  2007  1996  4469 21469  2278  1005  1055  1012  2065
  2017  1005  2128  2182  2005  2008  3114  1010 13366  2080  4965  1996
  2208  1012  2295  2065  2017  2215  2023  2208  2006  7473  2005  1996
 16913  2015  1010  2191  2469  2000  2132  2000  3712 20026 26041  1006
  8224  2009  1007  2073  2673  2003  2489  1998  2045  2003  2019 11887
 21357  6462  1012  2138 10764  2003  2667  2000  5356  1999  2006  2023
  8395  1012  1045  1005  1049  2531  1003  2369  2111  2893  3825  2005
  2037  2147  1010  2021  2025  2043  1037 18847 17699  2102  2066 10764
  4152  4293  1003  1997  2009  1006  4207  2007  7014  2229  2850  1012
  1007  1998  1996  2111  2008  2941  3443  1996  4180  1010  2007  1037
  1005  1005  2489  1998  2207  2011  7014  2229  2850  1005  1005  4325
  8934  1013  2037  2219  5906  1010  2069  2131  2423  1003  1997  1996
  2008  3976  1998  2008  1005  1055  2044  2027  3362  1002  2531  2030
  2062  1999  4341  1012  2054  1045  2123  1005  1056  2490  2174  1010
  2003  2070 16913  2015  2008  2020  2467  2489  3402  2131 14409  2138
  2027  1005  2128  2583  2000  2131  2769  2005  2068  1010  1998  2025
  2039 16616  2009  2006  3712 20026 26041  1012  2009  3084  2033  5305
  1012   102]",808
