project,id,game_name_display,review,review_date,combined_rating,annotation_certainty,num_annotators,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,source,rating,input_ids,review_length
Assassin's Creed Unity,91871245,Assassin's Creed Unity,"Nice animation parkour,animation kill,and graphic its a good game tho,idk why people dont like it",10.06.2019 08:46:06,Empfohlen,88.8888888888889,3,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  3835  7284  2380  8162  1010  7284  3102  1010  1998  8425  2049
  1037  2204  2208 27793  1010  8909  2243  2339  2111  2123  2102  2066
  2009   102]",51
Assassin's Creed Unity,91871246,Assassin's Creed Unity,"8/10
Works great in VR with Vorpx.
This is a great addition to the Assassin's creed games. It seems the devs have removed the annoying Animus nonsense (mostly) - some more to get rid of though.
Another annoyance that persists with all these games is the controls.
",14.05.2019 09:29:02,Empfohlen,88.8888888888889,3,Nein,Ja,Ja,Ja,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  1022  1013  2184  2573  2307  1999 27830  2007 29536 14536  2595
  1012  2023  2003  1037  2307  2804  2000  1996 12025  1005  1055 16438
  2399  1012  2009  3849  1996 16475  2015  2031  3718  1996 15703  2019
 19315 14652  1006  3262  1007  1011  2070  2062  2000  2131  9436  1997
  2295  1012  2178 17466  2008 29486  2015  2007  2035  2122  2399  2003
  1996  7711  1012   102]",117
Assassin's Creed Unity,91871247,Assassin's Creed Unity,I think this is a good game fight me,20.04.2019 00:25:46,Empfohlen,88.8888888888889,3,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,[ 101 1045 2228 2023 2003 1037 2204 2208 2954 2033  102],11
Assassin's Creed Unity,91871248,Assassin's Creed Unity,"My first ever assassins creed game, which got me into the franchise. It is an absolute masterpiece with the best parkour out of all AC games.",01.07.2019 20:46:32,Empfohlen,77.77777777777777,3,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  2026  2034  2412 18364 16438  2208  1010  2029  2288  2033  2046
  1996  6329  1012  2009  2003  2019  7619 17743  2007  1996  2190  2380
  8162  2041  1997  2035  9353  2399  1012   102]",61
Assassin's Creed Unity,91871249,Assassin's Creed Unity,"A good Assassin's Creed game. I had initially tried it on PS4, but the loading times drove me crazy, especially when you had to simply reload a checkpoint. The experience was much more enjoyable on PC.
The context of Revolutionary France is particularly interesting, as well as the storyline and characters. It's always enjoyable to meet all these great historical figures and interact with them.
The game does have its technical issues. It ran very smoothly on my machine, but the pop-ins grow into a distraction. I didn't notice too much at first, but then when I did, it started bothering me. What has been seen cannot be unseen. All of a sudden, you see how objects appear out of thin air, dresses and hats appear magically on bystanders as you approach them. I once even approached a ""librairie"" only to see it transform into a ""boucherie"" before my very eyes. Walking back would turn it into ""librairie"" again.
Other than that, the game still looks rather pretty, and Parisian architecture and monuments certainly help.
There are tons of collectibles and side quests for people with OCD, though sometimes it can be over the top. Having to replay co-op missions three times to unlock every reward was just plain silly, other missions such as the Companion Missions, felt entirely unnecessary.
It truly is a pleasure to parkour through the streets of Paris, though every now and then you get into a ridiculous situation where your character, instead of just running forward, decides he's going to jump on a chair. Trying to get him off the chair will make him jump and grab onto a lamp post, then onto a low railing that's 3 feet off the ground, and it's just painful and cringy to watch, especially if you're in the middle of a chase.
I don't believe the game has much replay value, and I don't even feel like trying the DLC, but you still get bang for your buck when it's on sale at a very low price, if you didn't grab it when it was free after the Notre-Dame fire.",04.05.2019 16:03:21,Empfohlen,66.66666666666666,3,Ja,Ja,Ja,Ja,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  1037  2204 12025  1005  1055 16438  2208  1012  1045  2018  3322
  2699  2009  2006  8827  2549  1010  2021  1996 10578  2335  5225  2033
  4689  1010  2926  2043  2017  2018  2000  3432  2128 11066  1037 26520
  1012  1996  3325  2001  2172  2062 22249  2006  7473  1012  1996  6123
  1997  6208  2605  2003  3391  5875  1010  2004  2092  2004  1996  9994
  1998  3494  1012  2009  1005  1055  2467 22249  2000  3113  2035  2122
  2307  3439  4481  1998 11835  2007  2068  1012  1996  2208  2515  2031
  2049  4087  3314  1012  2009  2743  2200 15299  2006  2026  3698  1010
  2021  1996  3769  1011 16021  4982  2046  1037 14836  1012  1045  2134
  1005  1056  5060  2205  2172  2012  2034  1010  2021  2059  2043  1045
  2106  1010  2009  2318 17067  2033  1012  2054  2038  2042  2464  3685
  2022 16100  1012  2035  1997  1037  5573  1010  2017  2156  2129  5200
  3711  2041  1997  4857  2250  1010 14464  1998 16717  3711  8687  2135
  2006  2011 21515  2545  2004  2017  3921  2068  1012  1045  2320  2130
  5411  1037  1000  5622 10024 15735  2063  1000  2069  2000  2156  2009
 10938  2046  1037  1000  8945 22368  2666  1000  2077  2026  2200  2159
  1012  3788  2067  2052  2735  2009  2046  1000  5622 10024 15735  2063
  1000  2153  1012  2060  2084  2008  1010  1996  2208  2145  3504  2738
  3492  1010  1998 24262  4294  1998 10490  5121  2393  1012  2045  2024
  6197  1997  8145  7028  2015  1998  2217  8795  2015  2005  2111  2007
  1051 19797  1010  2295  2823  2009  2064  2022  2058  1996  2327  1012
  2383  2000 15712  2522  1011  6728  6416  2093  2335  2000 19829  2296
 10377  2001  2074  5810 10021  1010  2060  6416  2107  2004  1996  7452
  6416  1010  2371  4498 14203  1012  2009  5621  2003  1037  5165  2000
  2380  8162  2083  1996  4534  1997  3000  1010  2295  2296  2085  1998
  2059  2017  2131  2046  1037  9951  3663  2073  2115  2839  1010  2612
  1997  2074  2770  2830  1010  7288  2002  1005  1055  2183  2000  5376
  2006  1037  3242  1012  2667  2000  2131  2032  2125  1996  3242  2097
  2191  2032  5376  1998  6723  3031  1037 10437  2695  1010  2059  3031
  1037  2659 15747  2008  1005  1055  1017  2519  2125  1996  2598  1010
  1998  2009  1005  1055  2074  9145  1998 13675  2075  2100  2000  3422
  1010  2926  2065  2017  1005  2128  1999  1996  2690  1997  1037  5252
  1012  1045  2123  1005  1056  2903  1996  2208  2038  2172 15712  3643
  1010  1998  1045  2123  1005  1056  2130  2514  2066  2667  1996 21469
  2278  1010  2021  2017  2145  2131  9748  2005  2115 10131  2043  2009
  1005  1055  2006  5096  2012  1037  2200  2659  3976  1010  2065  2017
  2134  1005  1056  6723  2009  2043  2009  2001  2489  2044  1996 10289
  1011  8214  2543  1012   102]",861
Assassin's Creed Unity,91871250,Assassin's Creed Unity,Ubisoft coming out with great support! also the game is pretty legit fun.,21.04.2019 21:55:40,Empfohlen,100.0,1,Ja,Ja,Ja,Ja,Nein,Ja,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  1057 18477 15794  2746  2041  2007  2307  2490   999  2036  1996
  2208  2003  3492  4190  4183  4569  1012   102]",39
Assassin's Creed Unity,91871251,Assassin's Creed Unity,"This game has parkour which is much better than all AC series.
I still miss playing this game because of the parkour.
I hope the other AC series have parkour as well as Unity because Origins and Odyssey make me less enjoy parkour.",29.04.2019 10:07:08,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  2023  2208  2038  2380  8162  2029  2003  2172  2488  2084  2035
  9353  2186  1012  1045  2145  3335  2652  2023  2208  2138  1997  1996
  2380  8162  1012  1045  3246  1996  2060  9353  2186  2031  2380  8162
  2004  2092  2004  8499  2138  7321  1998 18735  2191  2033  2625  5959
  2380  8162  1012   102]",103
Assassin's Creed Unity,91871252,Assassin's Creed Unity,I love ACUnity !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,16.04.2019 17:08:30,Empfohlen,100.0,1,Nein,Ja,Ja,Ja,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  1045  2293  9353 19496  3723   999   999   999   999   999   999
   999   999   999   999   999   999   999   999   999   999   999   999
   999   999   999   999   999   999   999   999   999   999   999   999
   102]",103
Assassin's Creed Unity,91871253,Assassin's Creed Unity,the game had some problems and still does but the gameplay is amazing and the scenery is beautifull.,30.06.2019 22:05:39,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  1996  2208  2018  2070  3471  1998  2145  2515  2021  1996 11247
  2003  6429  1998  1996 17363  2003  3376  2140  1012   102]",42
Assassin's Creed Unity,91871254,Assassin's Creed Unity,it was good,12.06.2019 19:21:44,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,[ 101 2009 2001 2204  102],5
Assassin's Creed Unity,91871255,Assassin's Creed Unity,"Exciting missions with beautiful graphics and music.
Nice historical and romantic background makes it more interesting.",30.06.2019 06:15:00,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101 10990  6416  2007  3376  8389  1998  2189  1012  3835  3439  1998
  6298  4281  3084  2009  2062  5875  1012   102]",39
Assassin's Creed Unity,91871256,Assassin's Creed Unity,"Bugged, funny, beautiful, very pleasant history reconstruction.
Be a little blind to the bugs and you'lll get tons of fun.",29.06.2019 22:33:18,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101 11829  5999  1010  6057  1010  3376  1010  2200  8242  2381  8735
  1012  2022  1037  2210  6397  2000  1996 12883  1998  2017  1005  2222
  2140  2131  6197  1997  4569  1012   102]",60
Assassin's Creed Unity,91871257,Assassin's Creed Unity,Touching and intoxicating love story,13.06.2019 20:12:46,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,[  101  7244  1998  2046  9048 18252  2293  2466   102],17
Assassin's Creed Unity,91871258,Assassin's Creed Unity,"Ubi is my big brother,If anyone says he's bad,Sorry We have nothing with each other~!",20.04.2019 05:32:41,Empfohlen,100.0,1,Nein,Nein,Nein,Ja,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[ 101 1057 5638 2003 2026 2502 2567 1010 2065 3087 2758 2002 1005 1055
 2919 1010 3374 2057 2031 2498 2007 2169 2060 1066  999  102]",27
Assassin's Creed Unity,91871259,Assassin's Creed Unity,Can be fun.,29.04.2019 02:00:03,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,[ 101 2064 2022 4569 1012  102],6
Assassin's Creed Unity,91871260,Assassin's Creed Unity,Good game,29.06.2019 17:47:32,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,[ 101 2204 2208  102],4
