project,id,game_name_display,review,review_date,combined_rating,annotation_certainty,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,source,rating,input_ids,review_length
Ukraine-Russia-Support,91992585,The Witcher 3: Wild Hunt,"The game is good but the companies political involvment is trash. People of Russia didnt want any conflicts, especially kidds that play your games. You are just following the stream of haters. Well done...",04.03.2022 08:41:01,Nicht empfohlen,100.0,Ja,Nein,Nein,Ja,Nein,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  1996  2208  2003  2204  2021  1996  3316  2576  1999  6767  2140
  2615  3672  2003 11669  1012  2111  1997  3607  2134  2102  2215  2151
  9755  1010  2926 25358  2015  2008  2377  2115  2399  1012  2017  2024
  2074  2206  1996  5460  1997  5223  2869  1012  2092  2589  1012  1012
  1012   102]",98
Ukraine-Russia-Support,91992586,Cyberpunk 2077,unplayable game on release from company that are super politically engaged.,05.03.2022,Nicht empfohlen,100.0,Ja,Nein,Ja,Ja,Nein,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,0.0,"[  101  4895 13068  3085  2208  2006  2713  2013  2194  2008  2024  3565
 10317  5117  1012   102]",30
Ukraine-Russia-Support,91992587,S.T.A.L.K.E.R.: Clear Sky,i can't find out how to open the gates at the start of the game i would like to know how,21.03.2022 01:46:08,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[ 101 1045 2064 1005 1056 2424 2041 2129 2000 2330 1996 6733 2012 1996
 2707 1997 1996 2208 1045 2052 2066 2000 2113 2129  102]",25
Ukraine-Russia-Support,91992588,The Witcher Enhanced Edition,"Well it's game of wither, however it's an old game and without a really good story you should not expect much, fight system is clunky and updated skill three is a mess sign system is basically useless. I hope one day there will be a remaster.",13.03.2022 19:19:11,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  2092  2009  1005  1055  2208  1997  2007  2121  1010  2174  2009
  1005  1055  2019  2214  2208  1998  2302  1037  2428  2204  2466  2017
  2323  2025  5987  2172  1010  2954  2291  2003 18856 16814  2100  1998
  7172  8066  2093  2003  1037  6752  3696  2291  2003 10468 11809  1012
  1045  3246  2028  2154  2045  2097  2022  1037  2128  8706  1012   102]",116
Ukraine-Russia-Support,91992589,Cyberpunk 2077,Games out of politics. Games out of politics Games out of politics Games out of politics Games out of politics,10.03.2022,Nicht empfohlen,100.0,Ja,Nein,Nein,Ja,Nein,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,0.0,"[ 101 2399 2041 1997 4331 1012 2399 2041 1997 4331 2399 2041 1997 4331
 2399 2041 1997 4331 2399 2041 1997 4331  102]",23
Ukraine-Russia-Support,91992590,The Witcher 3: Wild Hunt,Such an immersive game you could get lost in for hours and hours and enjoy every second of it,07.03.2022 21:57:28,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  2107  2019 10047 16862  3512  2208  2017  2071  2131  2439  1999
  2005  2847  1998  2847  1998  5959  2296  2117  1997  2009   102]",44
Ukraine-Russia-Support,91992591,The Witcher Enhanced Edition,"Old game but back in time, one of best.

No to war and rus/china review bombers",05.03.2022 19:08:20,Empfohlen,100.0,Ja,Ja,Ja,Nein,Nein,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  2214  2208  2021  2067  1999  2051  1010  2028  1997  2190  1012
  2053  2000  2162  1998 22949  1013  2859  3319 10544   102]",42
Ukraine-Russia-Support,91992592,The Witcher 3: Wild Hunt,Too damn dark graphics gamma-wise. I can't see crap when its night or there is a storm during the day. But the game itself is pretty cool!,11.03.2022 00:36:34,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  2205  4365  2601  8389 13091  1011  7968  1012  1045  2064  1005
  1056  2156 10231  2043  2049  2305  2030  2045  2003  1037  4040  2076
  1996  2154  1012  2021  1996  2208  2993  2003  3492  4658   999   102]",71
Ukraine-Russia-Support,91992593,Cyberpunk 2077,Instead of fixing the game that after a year is still a buggy piece of **** they are trying to PR on the war,04.03.2022,Nicht empfohlen,50.0,Ja,Ja,Ja,Ja,Nein,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,0.0,"[  101  2612  1997 15887  1996  2208  2008  2044  1037  2095  2003  2145
  1037 11829  6292  3538  1997  1008  1008  1008  1008  2027  2024  2667
  2000 10975  2006  1996  2162   102]",57
Ukraine-Russia-Support,91992594,S.T.A.L.K.E.R.: Clear Sky,"Good game, but it fucking hates you. 

Download the Clear Sky Reclamation Project mod to make the game hate you less.",25.03.2022 19:41:03,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  2204  2208  1010  2021  2009  8239 16424  2017  1012  8816  1996
  3154  3712 27389  2622 16913  2000  2191  1996  2208  5223  2017  2625
  1012   102]",49
Ukraine-Russia-Support,91992595,GWENT: The Witcher Card Game,"The game is ok, but only if you are a witcher fan. 
But the company policy...Damn..Loosing all most loyal and active regions...dehumanizing of Chinese and Russian PRO players... I am from Czech republic, but all of that destroys the motivation even for me to be a Pro player when stuff like this happen IN THE CARD GAME. The game is dying. But you can download it to enjoy it's dying agony.",11.03.2022 22:23:39,Nicht empfohlen,50.0,Ja,Ja,Ja,Ja,Ja,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  1996  2208  2003  7929  1010  2021  2069  2065  2017  2024  1037
  6965  2121  5470  1012  2021  1996  2194  3343  1012  1012  1012  4365
  1012  1012  8840 18606  2035  2087  8884  1998  3161  4655  1012  1012
  1012  2139 28600  7088  6774  1997  2822  1998  2845  4013  2867  1012
  1012  1012  1045  2572  2013  5569  3072  1010  2021  2035  1997  2008
 20735  1996 14354  2130  2005  2033  2000  2022  1037  4013  2447  2043
  4933  2066  2023  4148  1999  1996  4003  2208  1012  1996  2208  2003
  5996  1012  2021  2017  2064  8816  2009  2000  5959  2009  1005  1055
  5996 12812  1012   102]",195
Ukraine-Russia-Support,91992596,Cyberpunk 2077,Just politics. Nothing personal.,03.03.2022 17:28:00,Nicht empfohlen,66.66666666666666,Ja,Nein,Nein,Ja,Ja,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,[ 101 2074 4331 1012 2498 3167 1012  102],8
Ukraine-Russia-Support,91992597,Cyberpunk 2077,"Russian Cyberpunk community was probably the biggest one, we supported CD Project since the witcher 3 came out. You guys made a big mistake, we are not responsible for Ukraninan special operation, we are ordinary people, people who loved you and supported you all the time, we will never forget this knife that have thrown in our back, **** you cd project",03.03.2022,Nicht empfohlen,83.33333333333334,Ja,Nein,Nein,Ja,Ja,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,0.0,"[  101  2845 16941 14289  8950  2451  2001  2763  1996  5221  2028  1010
  2057  3569  3729  2622  2144  1996  6965  2121  1017  2234  2041  1012
  2017  4364  2081  1037  2502  6707  1010  2057  2024  2025  3625  2005
  2866 21578  7229  2569  3169  1010  2057  2024  6623  2111  1010  2111
  2040  3866  2017  1998  3569  2017  2035  1996  2051  1010  2057  2097
  2196  5293  2023  5442  2008  2031  6908  1999  2256  2067  1010  1008
  1008  1008  1008  2017  3729  2622   102]",155
Ukraine-Russia-Support,91992598,Cyberpunk 2077,"....................../´¯/)
....................,/¯../
.................../..../
............./´¯/'...'/´¯¯`·¸
........../'/.../..../......./¨¯\
........('(...´...´.... ¯~/'...')
.........\.................'...../
..........''...\.......... _.·´
............\..............(
..............\.............\..
美国入侵伊拉克，阿富汗，叙利亚的时候你们在哪，北约轰炸南斯拉夫，利比亚的时候你们在哪
现在你们跳出来了，更新我怎么没看你们这么快呢？双标狗
Where were you when the US invaded Iraq, Afghanistan, Syria, NATO bombed Yugoslavia, and Libya
Now you jump out,I haven't seen you guys update so fast? Double standard dog",04.03.2022 05:58:13,Nicht empfohlen,100.0,Ja,Nein,Nein,Ja,Ja,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  1012  1012  1012  1012  1012  1012  1012  1012  1012  1012  1012
  1012  1012  1012  1012  1012  1012  1012  1012  1012  1012  1012  1013
   100  1013  1007  1012  1012  1012  1012  1012  1012  1012  1012  1012
  1012  1012  1012  1012  1012  1012  1012  1012  1012  1012  1012  1010
  1013   100  1012  1012  1013  1012  1012  1012  1012  1012  1012  1012
  1012  1012  1012  1012  1012  1012  1012  1012  1012  1012  1012  1012
  1013  1012  1012  1012  1012  1013  1012  1012  1012  1012  1012  1012
  1012  1012  1012  1012  1012  1012  1012  1013   100  1013  1005  1012
  1012  1012  1005  1013   100  1036  1087   100  1012  1012  1012  1012
  1012  1012  1012  1012  1012  1012  1013  1005  1013  1012  1012  1012
  1013  1012  1012  1012  1012  1013  1012  1012  1012  1012  1012  1012
  1012  1013   100  1032  1012  1012  1012  1012  1012  1012  1012  1012
  1006  1005  1006  1012  1012  1012  1084  1012  1012  1012  1084  1012
  1012  1012  1012   100  1066  1013  1005  1012  1012  1012  1005  1007
  1012  1012  1012  1012  1012  1012  1012  1012  1012  1032  1012  1012
  1012  1012  1012  1012  1012  1012  1012  1012  1012  1012  1012  1012
  1012  1012  1012  1005  1012  1012  1012  1012  1012  1013  1012  1012
  1012  1012  1012  1012  1012  1012  1012  1012  1005  1005  1012  1012
  1012  1032  1012  1012  1012  1012  1012  1012  1012  1012  1012  1012
  1035  1012  1087  1084  1012  1012  1012  1012  1012  1012  1012  1012
  1012  1012  1012  1012  1032  1012  1012  1012  1012  1012  1012  1012
  1012  1012  1012  1012  1012  1012  1012  1006  1012  1012  1012  1012
  1012  1012  1012  1012  1012  1012  1012  1012  1012  1012  1032  1012
  1012  1012  1012  1012  1012  1012  1012  1012  1012  1012  1012  1012
  1032  1012  1012  1935  1799   100   100  1762   100   100  1989  1971
   100   100  1989   100   100   100  1916   100   100   100   100   100
   100  1989  1781   100   100   100  1785   100   100  1813  1989   100
  1890   100  1916   100   100   100   100   100   100   100   100   100
   100   100  1774   100   100  1989   100  1862  1855   100   100   100
   100   100   100   100   100   100   100  1994   100   100   100  2073
  2020  2017  2043  1996  2149 10836  5712  1010  7041  1010  7795  1010
 10079 18897  8936  1010  1998 12917  2085  2017  5376  2041  1010  1045
  4033  1005  1056  2464  2017  4364 10651  2061  3435  1029  3313  3115
  3899   102]",847
